"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=989772,989744,989735,989746,989749,989743,989757,989741,989753,989732,989752,989737,989751,989776,989736,989742,989734,989761,989759,878175,878191,878202,878176,878195,878187,878182,878197,878184,878203,878193,878199,878189,878174,878194,878200,878190,878178,878181,878188,878185,878204,878192,878201,878179,878177,878186,878196,878180,878198,7806353,5995754,5995753,5466913,5466922,1552987,7806321,7806324,7806317,7806318,7806347,7806354,7806319,7806355,7806320,6204979,6205040,6204971,5995752,5995751,5995748,5995810,5995749,5995750,5995809,5466954,5466883,5466900,5466891,5466935,5466944,5466885,1553022,989780,878205,6812530,7918908,7914997,7847319,7911704,7907493,7899857,7903624,7897550,7889916,7887971,7889559,7888968,7888593,7886135,7884610",2017/05/04 20:35:59
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Adding string processing capabilities to data management systems","R. Hakli; M. Nykanen; H. Tamm","Dept. of Comput. Sci., Helsinki Univ., Finland","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","122","131","Current data management and information retrieval systems lack advanced string processing capabilities needed in string-oriented application areas like computational molecular biology. Several theoretical models for string processing and querying have been proposed but they either have not been implemented in practice or the implementations are too restricted or platform-dependent to be generally useful. We propose a design for a string processing method that could be used to extend different kinds of data management systems by trying to minimise the interconnections between the database management system and the string handling part. The work continues the development of the Alignment Declaration language, our proposal for specifying string relations, by presenting a new and improved method for evaluating the queries and analysing their finiteness","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878187","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878187","","Application software;Biology computing;Computer applications;Computer science;Context modeling;Data processing;Databases;Information management;Information retrieval;Object oriented modeling","database management systems;database theory;programming language semantics;query processing;string matching;string theory","Alignment Declaration language;computational molecular biology;data management systems;database management system;finiteness analysis;information retrieval systems;query evaluation;string handling;string processing capabilities;string processing method;string relations;string-oriented application areas","","0","","36","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Author index","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","B-1","B-2","Presents an index of the authors whose articles are published in the conference proceedings record.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806354","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806354","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Author index","","","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","259","259","The author index contains an entry for each author and coauthor included in the proceedings record.","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989780","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989780","","","","","","0","","","","","15-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"Parallel search using partitioned inverted files","A. MacFarlane; J. A. McCann; S. E. Robertson","Sch. of Inf., City Univ., London, UK","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","209","220","Examines the searching of partitioned inverted files with particular emphasis on issues that arise from different types of partitioning methods. Two types of index partitions are investigated, namely term identifier (TermId) partitioning and document identifier (DocId) partitioning. We describe the search operations implemented in order to support parallelism in probabilistic searching. We also describe higher-level features, such as search topologies, in parallel search methods. The results from runs on the two types of partitioning are compared and contrasted. We conclude that, within our framework, the DocId method is the best","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878197","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878197","","Concurrent computing;Hardware;Informatics;Information retrieval;Load management;Parallel machines;Search methods;Sequential analysis;Topology","file organisation;information retrieval;parallel algorithms;probability;search problems;topology","document identifier partitioning;high-level features;index partitions;parallel search methods;partitioned inverted files;probabilistic searching;search operations;search topologies;term identifier partitioning","","9","1","15","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Author index","","","2011 International Conference on Semantic Technology and Information Retrieval","20110822","2011","","","321","321","The author index contains an entry for each author and coauthor included in the proceedings record.","2166-0697;21660697","Electronic:978-1-61284-353-7; POD:978-1-61284-354-4","10.1109/STAIR.2011.5995809","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995809","","","","","","0","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"[Front inside cover]","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","iii","iii","Presents the front inside cover or splash screen of the proceedings record.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806319","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806319","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"[Cover]","","","2012 International Conference on Information Retrieval & Knowledge Management","20120528","2012","","","c1","c1","The following topics are dealt with: computational linguistic; knowledge management and information retrieval.","","Electronic:978-1-4673-1090-1; POD:978-1-4673-1091-8","10.1109/InfRKM.2012.6204979","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6204979","","","computational linguistics;information retrieval;knowledge management","computational linguistic;information retrieval;knowledge management","","0","","","","","13-15 March 2012","","IEEE","IEEE Conference Publications"
"A model for the representation and focussed retrieval of structured documents based on fuzzy aggregation","G. Kazai; M. Lalmas; T. Rolleke","Queen Mary, University of London","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","123","135","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989746.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989746","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989746","","Computer science;Content based retrieval;Data models;Displays;Indexing;Information retrieval;Markup languages;Mathematical model;Sections;XML","","","","0","3","27","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
"List of reviewers","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","C-1","C-3","The conference offers a note of thanks and lists its reviewers.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806355","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806355","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Managing Event Information: Modeling, Retrieval, and Applications:Modeling, Retrieval, and Applications","A. Gupta; R. Jain","","Managing Event Information: Modeling, Retrieval, and Applications:Modeling, Retrieval, and Applications","20140702","2011","","","","","With the proliferation of citizen reporting, smart mobile devices, and social media, an increasing number of people are beginning to generate information about events they observe and participate in. A significant fraction of this information contains multimedia data to share the experience with their audience. A systematic information modeling and management framework is necessary to capture this widely heterogeneous, schemaless, potentially humongous information produced by many different people. This book is an attempt to examine the modeling, storage, querying, and applications of such an event management system in a holistic manner. It uses a semantic-web style graph-based view of events, and shows how this event model, together with its query facility, can be used toward emerging applications like semi-automated storytelling. Table of Contents: Introduction / Event Data Models / Implementing an Event Data Model / Querying Events / Storytelling with Events / An Emerging Applicati n / Conclusion","","97816084535","10.2200/S00374ED1V01Y201107DTM019","http://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=6812531.pdf&bkn=6812530&pdfType=book","","","","","","","","","2011","","","","Morgan & Claypool","Morgan and Claypool eBooks"
"Bit-parallel approach to approximate string matching in compressed texts","T. Matsumoto; T. Kida; M. Takeda; A. Shinohara; S. Arikawa","Dept. of Inf., Kyushu Univ., Fukuoka, Japan","Proceedings Seventh International Symposium on String Processing and Information Retrieval. SPIRE 2000","20020806","2000","","","221","228","Addresses the problem of approximate string matching on compressed text. We consider this problem for a text string described in terms of a collage system, which is a formal system proposed by T. Kida et al. (1999) that captures various dictionary-based compression methods. We present an algorithm that exploits bit-parallelism, assuming that our problem fits in a single machine word, e.g. (m-k)(k+1)&les;L, where m is the pattern length, k is the number of allowed errors and L is the length, in bits, of the machine word. For a class of simple collage systems, the algorithm runs in O(k<sup>2</sup>(||&Dscr;||+|&Sscr;|)+km) time using O(k<sup>2</sup>||&Dscr;||) space, where ||&Dscr;|| is the size of dictionary &Dscr; and |&Sscr;| is the number of tokens in the sequence &Sscr;. The LZ78 (Lempel-Ziv, 1978) and the LZW (Lempel-Ziv-Welch, 1984) compression methods are covered by this class. Since we can regard n=||&Dscr;||+|&Sscr;| as the compressed length, the time and space complexities are O(k<sup>2</sup>n+km) and O(k <sup>2</sup>n), respectively. For general k and m, they become O(k<sup>3 </sup>mn/L+km) and O(k<sup>3</sup>mn/L). Thus, our algorithm is competitive to the algorithm proposed by J. Kärkkäinen, et al. (2000), which runs in O(km) time using O(kmn) space, when k=O(√L)","","POD:0-7695-0746-8","10.1109/SPIRE.2000.878198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=878198","","Automata;Dictionaries;Informatics;Pattern matching","computational complexity;data compression;string matching","Ziv-Lempel compression methods;allowed errors;approximate string matching;bit-parallelism;collage system;compressed length;compressed texts;dictionary size;dictionary-based compression methods;machine word;pattern length;space complexity;time complexity;token sequence","","4","","15","","","2000","27 Sep 2000-29 Sep 2000","IEEE","IEEE Conference Publications"
"Viziometrics: Analyzing Visual Information in the Scientific Literature","P. s. Lee; J. D. West; B. Howe","Department of Electrical Engineering, University of Washington, Seattle, WA, 98105. (e-mail: sephon@uw.edu).","IEEE Transactions on Big Data","","2017","PP","99","1","1","Scientific results are communicated visually in the literature through diagrams, visualizations, and photographs. These information-dense objects have been largely ignored in bibliometrics and scientometrics studies when compared to citations and text. In this paper, we use techniques from computer vision and machine learning to classify more than 8 million figures from PubMed into 5 figure types and study the resulting patterns of visual information as they relate to scholarly impact. We find that the distribution of figures and figure types in the literature has remained relatively constant over time, but can vary widely across field and topic. Remarkably, we find a significant correlation between scientific impact and the use of visual information, where higher impact papers tend to include more diagrams, and to a lesser extent more plots. To explore these results and other ways of extracting this visual information, we have built a visual browser to illustrate the concept and explore design alternatives for supporting viziometric analysis and organizing visual information. We use these results to articulate a new research agenda – viziometrics – to study the organization and presentation of visual information in the scientific literature.","","","10.1109/TBDATA.2017.2689038","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7888968","Bibliometrics;Figure Retrieval;Information Retrieval;Meta Research;Scholarly Communication;Scientometrics;Viziometrics","Bibliometrics;Big Data;Encoding;Metadata;Pipelines;Search engines;Visualization","","","","","","","","20170329","","","IEEE","IEEE Early Access Articles"
"[Front cover]","","","2010 International Conference on Information Retrieval & Knowledge Management (CAMP)","20100520","2010","","","c1","c1","The following topics are dealt with: content-based retrieval; image database; image compression; centre-based clustering; user interface; video retrieval; XML; image transmission; image resolution; supervised learning; ontological technique; query optimization; distributed database; evolutionary algorithm; peer-to-peer networks; information dissemination; computer game; 3D colors representation; data extraction; search engine; augmented reality; information security; data mining; intrusion detection; artificial immune systems; shape recognition; bipartite graph; edge coloring; particle swarm optimization; feature extraction; fuzzy heuristic; software maintenance; information retrieval; and computer simulation.","","Electronic:978-1-4244-5652-9; POD:978-1-4244-5650-5","10.1109/INFRKM.2010.5466954","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5466954","","","XML;artificial immune systems;augmented reality;computer games;content-based retrieval;data compression;data mining;digital simulation;distributed databases;evolutionary computation;feature extraction;graph theory;image representation;image resolution;information dissemination;learning (artificial intelligence);ontologies (artificial intelligence);pattern clustering;peer-to-peer computing;search engines;security of data;shape recognition;software maintenance;user interfaces;video retrieval;visual communication;visual databases","3D colors representation;XML;artificial immune system;augmented reality;bipartite graph;centre-based clustering;computer game;computer simulation;content-based retrieval;data extraction;data mining;distributed database;edge coloring;evolutionary algorithm;feature extraction;fuzzy heuristic;image compression;image database;image resolution;image transmission;information dissemination;information retrieval;information security;intrusion detection;ontology;particle swarm optimization;peer-to-peer networks;query optimization;search engine;shape recognition;software maintenance;supervised learning;user interface;video retrieval","","0","","","","","17-18 March 2010","","IEEE","IEEE Conference Publications"
"[Copyright notice]","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","iv","iv","","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806320","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806320","","","","","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Table of content","","","2016 Third International Conference on Information Retrieval and Knowledge Management (CAMP)","20170105","2016","","","v","vi","The following topics are dealt with: computational linguistics; information retrieval; and knowledge management.","","CD:978-1-5090-2953-2; Electronic:978-1-5090-2954-9; POD:978-1-5090-2955-6","10.1109/INFRKM.2016.7806321","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7806321","","","computational linguistics;information retrieval;knowledge management","computational linguistics;information retrieval;knowledge management","","","","","","","23-24 Aug. 2016","","IEEE","IEEE Conference Publications"
"Storing semistructured data in relational databases","K. V. Magalhaes; A. H. F. Laender; A. S. da Silva","Federal University of Minas Gerais","Proceedings Eighth Symposium on String Processing and Information Retrieval","20050627","2001","","","143","152","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00989749.png"" border=""0"">","","POD:0-7695-1192-9","10.1109/SPIRE.2001.989749","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989749","","Assembly;Computer science;Data mining;Data models;HTML;Information retrieval;Relational databases;Weather forecasting;Web pages;XML","","","","2","","39","","","13-15 Nov. 2001","","IEEE","IEEE Conference Publications"
