"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1432224,1414607,1432745,1431525,1431429,1431455,1414536,1431498,1431519,1432707,1421022,1433028,1414573,1431515,1432281,1414363,1414421,1414584,1431458,1432674,1428562,1428560,1429797,1428508,1428838,1430839,1428454,1428561,1428448,1428453,1428466,1429714,1428468,1430728,1428462,1430729,1416274,1415156,1415298,1415292,1416349,1415157,1427120,1415801,1415161,1416476,1427157,1427094,1415160,1415288,1416348,1415299,1415687,1416315,1415178,1415138,1416462,1416213,1427067,1415455,1242393,1315543,1423029,1315544,1214640,1415362,1214638,1422956,1363730,1257254,1415430,1415428,1415454,1373763,1315545,1415437,1425564,1415363,1242432,1424795,1415438,1415364,1415451,1344508,1415427,1415435,1415436,1409682,1423981,1423284,1424283,1423772,1423486,1423495,1423546,1409688,1423499,1424270,1424276,1423498",2017/05/04 21:47:42
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Ontology-based search for interactive digital maps","S. Hubner; R. Spittel; U. Visser; T. J. Vogele","Center for Comput. Technol., Bremen Univ., Germany","IEEE Intelligent Systems","20050502","2004","19","3","80","86","Our main objective is to develop user-centric services to support better governance, democratic processes, and a sustainable and balanced development of rural and urban areas around the North Sea. A bike trip example offers a detailed look at the GeoShare Network's technologies, including ontologies for describing vocabularies and catalogs. We also discuss about the spatial data infrastructure consisting of a spatial reasoner, a Web catalog service, distributed Web map services, and a generic Web map client and about the ontology-based search for interactive digital maps.","1541-1672;15411672","","10.1109/MIS.2004.15","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315545","Internet reasoning services;Semantic Web;data and knowledge visualization;intelligent Web Services","Bicycles;Computers;Information retrieval;Internet;Logic;Ontologies;Rivers;Semantic Web;Technology planning;Vocabulary","cataloguing;search engines;semantic Web;temporal reasoning;visual databases;vocabulary","GeoShare Network;Web catalog service;Web map client;distributed Web map service;interactive digital map;ontology-based search;spatial data infrastructure;spatial reasoner;vocabulary","","8","","10","","","May-Jun 2004","","IEEE","IEEE Journals & Magazines"
"On building a data broadcasting system for mobile databases","A. B. Waluyo; G. Goh; D. Taniar; B. Srinivasan","Sch. of Comput. Sci. & Software Eng., Monash Univ., Clayton, Vic., Australia","19th International Conference on Advanced Information Networking and Applications (AINA'05) Volume 1 (AINA papers)","20050425","2005","1","","538","543 vol.1","Data broadcasting is a scalable mechanism to disseminate information to a large number of mobile clients in a wireless environment. Our paper concerns with developing a data broadcasting system in a mobile environment, which involves data and index dissemination. The broadcasted data is retrieved from a database server. Subsequently, these data may be broadcasted periodically or aperiodically. As wireless environment inherent resource limitations, the use of indexing scheme will provide efficient data retrieval. We use share indices price context to demonstrate our proposed models. The models are developed using wireless ad-hoc network infrastructure.","1550-445X;1550445X","POD:0-7695-2249-1","10.1109/AINA.2005.261","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423546","","Broadcasting;Computer architecture;Computer science;Databases;Indexing;Information retrieval;Mobile computing;Personal digital assistants;Portable computers;Unicast","ad hoc networks;broadcast channels;broadcasting;database indexing;distributed databases;mobile computing;mobile radio","data broadcasting system;data dissemination;data retrieval;database indexing;database server;index dissemination;mobile databases;share indices price context;wireless ad-hoc network","","1","","9","","","28-30 March 2005","","IEEE","IEEE Conference Publications"
"Combining text and audio-visual features in video indexing","Shih-Fu Chang; R. Manmatha; Tat-Seng Chua","Dept. of Electr. Eng., Columbia Univ., New York, NY, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","5","","v/1005","v/1008 Vol. 5","We discuss the opportunities, state of the art, and open research issues in using multi-modal features in video indexing. Specifically, we focus on how imperfect text data obtained by automatic speech recognition (ASR) may be used to help solve challenging problems, such as story segmentation, concept detection, retrieval, and topic clustering. We review the frameworks and machine learning techniques that are used to fuse the text features with audio-visual features. Case studies showing promising performance are described, primarily in the broadcast news video domain.","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1416476","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1416476","","Automatic speech recognition;Computer science;Data mining;Fuses;Indexing;Information retrieval;Layout;Machine learning;Multimedia communication;Testing","database indexing;information retrieval;learning (artificial intelligence);speech recognition;text analysis;video databases","ASR;audio-visual features;automatic speech recognition;broadcast news video;concept detection;imperfect text data;machine learning;multi-modal features;retrieval;story segmentation;text features;topic clustering;video indexing","","8","2","14","","","18-23 March 2005","","IEEE","IEEE Conference Publications"
"An adaptive constant time hashing scheme for dynamic key set","S. Neogy; S. Choudhury; N. Chaki","Jadavpur Univ., Kolkata, India","2004 IEEE Region 10 Conference TENCON 2004.","20050523","2004","B","","364","366 Vol. 2","Hashing is an important tool in randomized algorithms, with applications in such diverse fields including information retrieval, data mining, cryptology and parallel algorithms. However, the worst case behavior of a regular hash-based searching is O(n). Perfect hashing is a solution to this problem that offers a worst case performance of O(1) only for the static key set. In this paper we have proposed an adaptive hashing scheme that works on dynamic key sets and still enables keys to be searched in constant time. It has been further established that, if the hash functions are carefully chosen, then the space requirement of the hash structure is O(n).","","POD:0-7803-8560-8","10.1109/TENCON.2004.1414607","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1414607","","Algorithm design and analysis;Cryptography;Data mining;Information retrieval;Parallel algorithms;Table lookup","computational complexity;data structures;randomised algorithms;search problems","adaptive constant time hashing scheme;dynamic key sets;perfect hashing;randomized algorithms;regular hash-based searching;universal hash functions","","0","","6","","","21-24 Nov. 2004","","IEEE","IEEE Conference Publications"
"Image retrieval using local color features","Tzu-Chien Wu; Jin-Jang Leou; Li-Wei Kang","Dept. of Comput. Sci. & Inf. Eng., Nat. Chung Cheng Univ., Chiayi, Taiwan","2005 Digest of Technical Papers. International Conference on Consumer Electronics, 2005. ICCE.","20050516","2005","","","55","56","In this study, an image indexing and retrieval approach, using local color features and a modified weighted color distortion measure, is proposed. In the proposed approach, each image is segmented into several regions by a watershed segmentation algorithm, and then the mutual relationships between connected color regions are extracted as local color features. That is, an image can be represented as a set of connected (adjacent) color regions and the mutual relationships between connected color regions. In the image retrieval stage, the similarity between a query image and a target image will contain not only direct region correspondence but also the mutual relationships between connected color regions. A modified weighted color distortion measure is proposed, in which different color elements in the YUV color space receive different weights so that the illumination variation effect is greatly reduced.","2158-3994;21583994","POD:0-7803-8838-0","10.1109/ICCE.2005.1429714","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1429714","","Color;Distortion measurement;Histograms;Image databases;Image retrieval;Image segmentation;Information retrieval;Spatial databases;Visual databases;Weight measurement","content-based retrieval;feature extraction;image colour analysis;image representation;image retrieval;image segmentation;indexing","YUV color space;connected color region mutual relationships;content-based image retrieval;illumination variation effect reduction;image indexing;image representation;image watershed segmentation algorithm;local color feature extraction;query/target image similarity;weighted color distortion measure","","2","","5","","","8-12 Jan. 2005","","IEEE","IEEE Conference Publications"
"Video Stream Retrieval Based on Temporal Feature of Frame Difference","M. Toguro; K. Suzuki; P. Hartono; S. Hashimoto","Dept. of Appl. Phys., Waseda Univ., Tokyo, Japan","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","445","448","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415437.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415437","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415437","","Computational efficiency;Content based retrieval;Image databases;Image retrieval;Information retrieval;Multimedia databases;Physics;Spatial databases;Streaming media;TV broadcasting","content-based retrieval;feature extraction;pattern matching;video databases","content-based video stream retrieval;feature matrix;frame difference temporal features;frame transition characteristics;similarity matching;video database;video stream search-key","","1","3","16","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"A generic scheme for color image retrieval based on the multivariate Wald-Wolfowitz test","C. Theoharatos; N. A. Laskaris; G. Economou; S. Fotopoulos","Dept. of Phys., Patras Univ., Greece","IEEE Transactions on Knowledge and Data Engineering","20050425","2005","17","6","808","819","In this study, a conceptually simple, yet flexible and extendable strategy to contrast two different color images is introduced. The proposed approach is based on the multivariate Wald-Wolfowitz test, a nonparametric test that assesses the commonality between two different sets of multivariate observations. It provides an aggregate gauge of the match between color images, taking into consideration all the (selected) low-level characteristics, while alleviating correspondence issues. We show that a powerful measure of similarity between two color images can emerge from the statistical comparison of their representations in a properly formed feature space. For the sake of simplicity, the RGB-space is selected as the feature space, while we are experimenting with different ways to represent the images within this space. By altering the feature-extraction implementation, complementary ways to portray the image content appear. The reported results, from the application on a diverse collection of images, clearly demonstrate the effectiveness of our method, its superiority over previous methods, and suggest that even further improvements can be achieved along the same line of research. It is not only the unifying character that makes our strategy appealing, but also the fact that the retrieval performance does not increase continuously with the amount of details in the image representation. The latter sets an upper limit to the computational demands and reminds of performance plateaus reached by novel approaches in information retrieval.","1041-4347;10414347","","10.1109/TKDE.2005.85","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423981","Index Terms- Image retrieval;graph-theoretic methods;multivariate statistics;multivariate visualization.;sampling;similarity measures","Aggregates;Color;Distortion measurement;Extraterrestrial measurements;Histograms;Image databases;Image retrieval;Information retrieval;Statistics;Testing","content-based retrieval;feature extraction;graph theory;image colour analysis;image matching;image representation;image retrieval;information retrieval;sampling methods;visual databases","color image retrieval;feature-extraction implementation;graph-theoretic methods;image representation;information retrieval;multivariate Wald-Wolfowitz test;multivariate statistics;multivariate visualization;sampling methods;similarity measures;statistical comparison","","25","","44","","","June 2005","","IEEE","IEEE Journals & Magazines"
"Heuristic rule-based phase balancing of distribution systems by considering customer load patterns","Chia-Hung Lin; Chao-Shun Chen; Hui-Jen Chuang; Cheng-Yu Ho","Dept. of Electr. Eng., Nat. Kaohsiung Univ. of Appl. Sci., Taiwan","IEEE Transactions on Power Systems","20050502","2005","20","2","709","716","In this paper, a heuristic backtracking search algorithm is proposed to adjust the phasing arrangement of primary feeders and laterals for phase balancing of distribution systems. The phase unbalance index of distribution feeders is calculated based on the phasing current magnitude of each line segment and branch, which has been solved by a three-phase load flow program. The database of an automated mapping/facility management (AM/FM) system is used to retrieve the component attributes, and the topology process is executed to determine the electrical network configuration and the customers served by each distribution transformer. By using the monthly energy consumption of customers in customer information system (CIS) and the typical daily load patterns of customer classes, the hourly loading profiles of distribution transformers and service zones can be derived to solve the individual phase loadings of each primary feeder and lateral. The phase balancing of distribution systems is enhanced by heuristic rule-based searching process to minimize the phase unbalance index. To demonstrate the effectiveness of proposed methodology, a practical distribution feeder with 2754 customers is selected for computer simulation to enhance three-phase balancing of distribution systems. It is concluded that three-phase balancing of distribution systems can be obtained by considering customer load characteristics.","0885-8950;08858950","","10.1109/TPWRS.2005.846077","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1425564","Automated mapping/facility management (AM/FM);customer information system (CIS);customer load pattern;node reduction;topology process","Chaos;Computational Intelligence Society;Computer simulation;Databases;Energy consumption;Heuristic algorithms;Information retrieval;Load flow;Management information systems;Network topology","distribution networks;load flow;power consumption;power engineering computing;power transformers","backtracking search algorithm;computer simulation;customer information system;customer load patterns;distribution feeders;distribution systems;distribution transformer;electrical network configuration;heuristic rule-based phase balancing;rule-based searching process;three-phase load flow program;topology process","","12","","13","","","May 2005","","IEEE","IEEE Journals & Magazines"
"Managing a relational database with intelligent agents","I. Rudowsky; O. Kulyba; M. Kunin; D. Ogarodnikov; T. Raphan","Dept of Comput. & Inf. Sci., Brooklyn Coll. of CUNY, NY, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","238","242 Vol. 1","A prototype relational database system was developed that has indexing capability, which threads into data acquisition and analysis programs used by a wide range of researchers. To streamline the user interface and table design, free-formatted table entries were used as descriptors for experiments. This approach potentially could increase data entry errors, compromising system index and retrieval capabilities. A methodology of integrating intelligent agents with the relational database was developed to cleanse and improve the data quality for search and retrieval. An intelligent agent was designed using JACK<sup>™</sup> (Agent Oriented Software Group) and integrated with an Oracle-based relational database. The system was tested by triggering agent corrective measures and was found to improve the quality of the data entries. Wider testing protocols and metrics for assessing its performance are subjects for future studies. This methodology for designing intelligent-based database systems should be useful in developing robust large-scale database systems.","","POD:0-7695-2315-3","10.1109/ITCC.2005.187","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428468","","Data acquisition;Data analysis;Database systems;Indexing;Information retrieval;Intelligent agent;Prototypes;Relational databases;User interfaces;Yarn","data integrity;database indexing;relational databases;software agents;user interfaces","Agent Oriented Software Group;JACK;Oracle-based relational database;data acquisition;data analysis;data entry errors;data quality;free-formatted table entries;intelligent agents;large-scale database systems;relational database management;table design;user interface","","0","","19","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"Pitch estimation for musical sounds with percussion sound using resonator-type comb filters","Y. Tadokoro; T. Fujiwara; T. Saito; M. Yamaguchi","Dept. of Inf. & Comput. Sci., Toyohashi Univ. of Technol., Japan","2004 IEEE Region 10 Conference TENCON 2004.","20050523","2004","A","","88","91 Vol. 1","This paper proposes a new pitch estimation method using resonator-type comb filters H(z) = 1/(1- z<sup>-N</sup>) for the musical sounds including a percussion sound. We can estimate the pitch by detecting the output having maximum amplitude in twelve resonator-type comb filters connected in parallel. We could obtain the pitch estimation with mean error 3.4 % for artificial musical sounds that are assumed to be the sounds for almost every kind musical instrument.","","POD:0-7803-8560-8","10.1109/TENCON.2004.1414363","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1414363","","Amplitude estimation;Educational institutions;Estimation error;Frequency estimation;Hidden Markov models;Instruments;Music information retrieval;Power harmonic filters;Resonator filters;Signal processing","acoustic signal detection;acoustic signal processing;comb filters;frequency estimation;music;resonator filters","musical instrument;musical sounds;percussion sound;pitch estimation;resonator-type comb filters","","1","","5","","","21-24 Nov. 2004","","IEEE","IEEE Conference Publications"
"Use of Orthogonal Arrays to Aid Relevance Feedback in Content Based Image Retrieval Systems","R. Singh; R. Kothari","IBM India Res. Lab., Indian Inst. of Technol., Delhi, India","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050502","2005","2","","149","152","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415363.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415363","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415363","","Algorithm design and analysis;Content based retrieval;Feedback;Image retrieval;Information retrieval;Predictive models;Radio frequency;Supervised learning;Training data;US Department of Energy","content-based retrieval;image retrieval;learning (artificial intelligence);relevance feedback;spatial data structures;visual databases","CBIR;content based image retrieval systems;image databases;orthogonal arrays;relevance feedback;small training set;supervised learning algorithms","","1","","9","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Speech Rate Estimation via Temporal Correlation and Selected Sub-Band Correlation","S. Narayanan; Dagen Wang","Speech Anal. & Interpretation Lab, Univ. of Southern California, CA, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","1","","413","416","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01415138.png"" border=""0"">","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1415138","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1415138","","Acoustic measurements;Automatic speech recognition;Databases;Hidden Markov models;Human computer interaction;Information retrieval;Speech analysis;Speech recognition;Stress;Viterbi algorithm","correlation methods;speech processing","magnifying window;pitch confidence;prominent spectral subbands;relative peak measure;relative threshold;selected sub-band correlation;spectral subband correlation;speech rate estimation;syllable number estimation;temporal correlation","","4","2","16","","","March 18-23, 2005","","IEEE","IEEE Conference Publications"
"Content-based image retrieval using similarity","R. J. Curry; M. M. Marefat; Fan Yang","Arizona Univ., Tucson, AZ, USA","International Conference on Integration of Knowledge Intensive Multi-Agent Systems, 2005.","20050509","2005","","","629","634","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01427157.png"" border=""0"">","","POD:0-7803-9013-X","10.1109/KIMAS.2005.1427157","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1427157","","Content based retrieval;Digital images;Image analysis;Image databases;Image generation;Image matching;Image retrieval;Information retrieval;Libraries;Testing","content-based retrieval;image matching;image retrieval;information retrieval systems;knowledge representation;visual databases","GIFT;GNU Image Finding Tool;battlefield images;content-based image retrieval system;content-based image synthesis;digital image data;image example;image matching;semantic content;semantic queries;similarity","","0","","8","","","April 18-21, 2005","","IEEE","IEEE Conference Publications"
"Image retrieval using segmentation","S. R. Avula; Jinshan Tang; S. T. Acton","Dept. of Electr. & Comput. Eng., Virginia Univ., VA, USA","IEEE Systems and Information Engineering Design Symposium, 2003","20050502","2003","","","289","294","A novel algorithm for image retrieval is presented. The basic idea of the new algorithm is that the constituent segments of the images are used to retrieve images within a digital library. Image retrieval using segments is distinctive in that the local features of the image are used to retrieve the image instead of the typically utilized global features. In our algorithm, the given image is first segmented into dominant components and then the features of these components are extracted to perform retrieval. The features corresponding to each component are used to calculate the distance between components in the matching process. Each image is ranked based on the component wise distance measure with respect to the query component. One of the advantages of the algorithm is that, for a given retrieval image, the user can select a query segment with which to perform retrieval, thus it can satisfy different needs from different users.","","POD:0-9744559-0-3","10.1109/SIEDS.2003.158037","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1242432","","Color;Content based retrieval;Gray-scale;Image converters;Image databases;Image retrieval;Image segmentation;Image storage;Information retrieval;Shape","content-based retrieval;digital libraries;feature extraction;image retrieval;image segmentation;visual databases","component distance measure;digital library;feature extraction;image classification algorithm;image database;image retrieval;image segmentation;query component","","3","1","9","","","24-25 April 2003","","IEEE","IEEE Conference Publications"
"Video-text extraction and recognition","Teo Boon Chen; D. Ghosh; S. Ranganath","Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore","2004 IEEE Region 10 Conference TENCON 2004.","20050523","2004","A","","319","322 Vol. 1","The detection and recognition of text from video is an important issue in automated content-based indexing of visual information in video archives. In this paper, we present a comprehensive system for extracting and recognizing artificial text from unconstrained, general-purpose videos. Exploiting the temporal feature of videos, an edge-detection-based text segmentation method is applied only on selective frames for extracting text from a video scene. Subsequently, a combination of techniques including multiple frame integration, gray-scale filtering, entropy-based thresholding and line adjacency graphs is used to enhance the detected text areas. Finally, character recognition is accomplished by using the character side profiles. Results obtained from experiments on uncompressed MPEG-1 video clips demonstrate the effectiveness of our proposed system.","","POD:0-7803-8560-8","10.1109/TENCON.2004.1414421","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1414421","","Character recognition;Data mining;Filtering;Gray-scale;Image edge detection;Indexing;Information retrieval;Layout;Optical character recognition software;Text recognition","character recognition;edge detection;entropy;filtering theory;graph theory;image segmentation;indexing;text analysis","artificial text recognition;character recognition;edge-detection-based text segmentation method;entropy-based thresholding;gray-scale filtering;line adjacency graph;multiple frame integration;video text recognition;video-text extraction","","2","","12","","","21-24 Nov. 2004","","IEEE","IEEE Conference Publications"
"Concept-based information access","R. Ozcan; Y. A. Aslandogan","Dept. of Comput. Sci. & Eng., Univ. of Texas at Arlington, TX, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","794","799 Vol. 1","Concept-based access to information promises important benefits over keyword-based access. One of these benefits is the ability to take advantage of semantic relationships among concepts in finding relevant documents. Another benefit is the elimination of irrelevant documents by identifying conceptual mismatches. Concepts are mental structures. Words and phrases are the linguistic representatives of concepts. Due to the inherent conciseness of natural language, words can represent multiple concepts and different words may represent the same or very similar concepts. Word sense disambiguation attempts to resolve this ambiguity using contextual information. The use of an ontology facilitates identification of related concepts and their linguistic representatives given a key concept. Latent semantic analysis, on the other hand, attempts to reveal the hidden conceptual relationships among words and phrases based on linguistic usage patterns. In this work we explore the potential of concept-based information access via these two methods. We examine under what circumstances concept-based access becomes feasible and improves user experience.","","POD:0-7695-2315-3","10.1109/ITCC.2005.111","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428561","","Computer science;Data mining;Indexing;Information resources;Information retrieval;Natural languages;Ontologies;Pattern analysis;Space technology;Testing","computational linguistics;information retrieval;natural languages;ontologies (artificial intelligence);vocabulary","concept-based information access;conceptual mismatches;contextual information;irrelevant documents;keyword-based access;latent semantic analysis;linguistic representatives;linguistic usage patterns;natural language;ontology;word sense disambiguation","","1","14","21","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"Human language technology: opportunities and challenges","M. Ostendorf; E. Shriberg; A. Stolcke","Washington Univ., St. Louis, MO, USA","Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.","20050509","2005","5","","v/949","v/952 Vol. 5","In recent years, there has been dramatic progress in both speech and language processing, in many cases leveraging some of the same underlying methods. This progress and the growing technical ties motivate efforts to combine speech and language technologies in spoken document processing applications. This paper outlines some of the issues involved, as well as the opportunities, presenting an overview of the special double session on this topic.","1520-6149;15206149","POD:0-7803-8874-7","10.1109/ICASSP.2005.1416462","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1416462","","Computer science;Humans;Information analysis;Information retrieval;Natural languages;Paper technology;Speech processing;Speech recognition;TV;Vocabulary","natural languages;speech processing","human language technology;language processing;large vocabulary speech recognition;speech processing;spoken document processing","","3","","44","","","18-23 March 2005","","IEEE","IEEE Conference Publications"
"The categorisation of hidden Web databases through concept specificity and coverage","Y. L. Hedley; M. Younas; A. James","Sch. of Math. & Inf. Sci., Coventry Univ., UK","19th International Conference on Advanced Information Networking and Applications (AINA'05) Volume 1 (AINA papers)","20050425","2005","2","","671","676 vol.2","Hidden Web databases maintain a collection of specialised documents, which are dynamically generated in response to users' queries. The categorisation of such databases into a set of predefined categories has been widely employed to assist users in their information searches. In this paper we present a technique that automatically categorises a document database through its content summary and concepts described by their specificity and coverage. Experimental results show that our approach categorises databases with a larger number of relevant categories.","1550-445X;1550445X","POD:0-7695-2249-1","10.1109/AINA.2005.323","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1423772","","Data mining;Databases;Frequency;Information retrieval;Sampling methods;Web pages","classification;content management;content-based retrieval;document handling;information retrieval;information retrieval systems","concept coverage;concept specificity;content summary;document database;hidden Web databases;information search","","1","","8","","","28-30 March 2005","","IEEE","IEEE Conference Publications"
"Text data mining: a case study","C. W. Ford; Chia-Chu Chiang; Hao Wu; R. R. Chilka; J. R. Talburt","Dept. of Comput. Sci., Arkansas Univ., Little Rock, AR, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","122","127 Vol. 1","A vast amount of data is available on the World Wide Web. Many companies have started to mine this data to augment datasets used in production. This paper presents an industry study for one such text data mining. The study and analysis of the extracted data from the World Wide Web could be used to help improve products and services. A prototype has been completed and benched marked in the laboratory.","","POD:0-7695-2315-3","10.1109/ITCC.2005.270","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428448","","Computer aided software engineering;Computer science;Data mining;Fuzzy set theory;Fuzzy sets;Information retrieval;Mining industry;Production;Prototypes;Relational databases","Internet;data mining;information retrieval;text analysis","World Wide Web;extracted data analysis;text data mining","","1","","14","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"A mammography database and view system for the African American patients","S. Ross; O. Ejofodomi; A. Jendoubi; M. Chouikha; B. Lo; P. Wang; Jianchao Zeng","Dept. of Electr. & Comput. Eng., Howard Univ., Washington, DC, USA","Information Theory, 2004. ISIT 2004. Proceedings. International Symposium on","20050425","2004","","","139","144","In this research, we have obtained and scanned mammography films (within the last ten years) of African American women treated at Howard University Hospital Radiology Department, constructed a database using the digitized mammography images, and developed an image viewing system to display these digital mammograms. The images are scanned with the high resolution Kodak LS85 laser scanner. The digital mammography database is powered by MySQL and PHP. It also has a Web-based search engine (with secure access) so that the information can be made accessible to all medical team members. The image viewing software, D-Viewer, is coded in C# and is intended to help medical professionals view and retrieve large data sets in near real time. We have already digitized 260 cases (one case per patient, twenty to forty films per case). We also have developed a MySQL-based image database, and a PHP-based web-search engine to retrieve cases that have masses (benign or malignant) or calcifications (benign or malignant). This database has been evaluated by medical professionals and the experimental results obtained so far are very promising (high image qualities, fast access time). We are currently developing an image content-based retrieval function for the database system in order to provide improved search capability for the medical professionals.","1550-5219;15505219","POD:0-7695-2250-5","10.1109/AIPR.2004.3","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1409688","","Biomedical imaging;Cancer;Displays;Hospitals;Image databases;Image resolution;Image retrieval;Information retrieval;Mammography;Radiology","Internet;content-based retrieval;image retrieval;mammography;medical computing;search engines;visual databases","African American patients;Web-based search engine;image content-based retrieval function;image viewing system;mammography database;mammography films","","0","","7","","","13-15 Oct. 2004","","IEEE","IEEE Conference Publications"
"Arabic stemming without a root dictionary","K. Taghva; R. Elkhoury; J. Coombs","Inf. Sci. Res. Inst., Nevada Univ., Las Vegas, NV, USA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050516","2005","1","","152","157 Vol. 1","We have implemented a root-extraction stemmer for Arabic which is similar to the Khoja stemmer but without a root dictionary. Our stemmer was found to perform equivalently to the Khoja stemmer as well as so-called ""light"" stemmers in monolingual document retrieval tasks performed on the Arabic Trec-2001 collection. A root dictionary, therefore, does not improve Arabic monolingual document retrieval.","","POD:0-7695-2315-3","10.1109/ITCC.2005.90","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428453","","Data mining;Dictionaries;Information analysis;Information retrieval;Information science;Information technology;Natural languages;Pattern matching;Performance analysis;Table lookup","dictionaries;information retrieval;natural languages","Arabic Trec-2001 collection;Arabic monolingual document retrieval;Arabic stemming;Khoja stemmer;light stemmers;root dictionary;root-extraction stemmer","","29","","14","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
